time_s	lane_id	generated_tokens	phase
666.000	mistral-small-4-119b-ud-q4km	7246	decode
666.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
666.000	gemma4-e2b-q4km-gemma-bin	8192	done
668.000	qwen36-27b-dflash-pflash	8192	done
668.000	qwen36-27b-baseline	7341	decode
668.000	qwen36-35b-a3b-dynamic-strix	8192	done
668.000	mistral-small-4-119b-ud-q4km	7269	decode
668.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
668.000	gemma4-e2b-q4km-gemma-bin	8192	done
670.000	qwen36-27b-dflash-pflash	8192	done
670.000	qwen36-27b-baseline	7365	decode
670.000	qwen36-35b-a3b-dynamic-strix	8192	done
670.000	mistral-small-4-119b-ud-q4km	7293	decode
670.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
670.000	gemma4-e2b-q4km-gemma-bin	8192	done
672.000	qwen36-27b-dflash-pflash	8192	done
672.000	qwen36-27b-baseline	7390	decode
672.000	qwen36-35b-a3b-dynamic-strix	8192	done
672.000	mistral-small-4-119b-ud-q4km	7317	decode
672.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
672.000	gemma4-e2b-q4km-gemma-bin	8192	done
674.000	qwen36-27b-dflash-pflash	8192	done
674.000	qwen36-27b-baseline	7414	decode
674.000	qwen36-35b-a3b-dynamic-strix	8192	done
674.000	mistral-small-4-119b-ud-q4km	7341	decode
674.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
674.000	gemma4-e2b-q4km-gemma-bin	8192	done
676.000	qwen36-27b-dflash-pflash	8192	done
676.000	qwen36-27b-baseline	7438	decode
676.000	qwen36-35b-a3b-dynamic-strix	8192	done
676.000	mistral-small-4-119b-ud-q4km	7365	decode
676.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
676.000	gemma4-e2b-q4km-gemma-bin	8192	done
678.000	qwen36-27b-dflash-pflash	8192	done
678.000	qwen36-27b-baseline	7462	decode
678.000	qwen36-35b-a3b-dynamic-strix	8192	done
678.000	mistral-small-4-119b-ud-q4km	7389	decode
678.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
678.000	gemma4-e2b-q4km-gemma-bin	8192	done
680.000	qwen36-27b-dflash-pflash	8192	done
680.000	qwen36-27b-baseline	7486	decode
680.000	qwen36-35b-a3b-dynamic-strix	8192	done
680.000	mistral-small-4-119b-ud-q4km	7412	decode
680.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
680.000	gemma4-e2b-q4km-gemma-bin	8192	done
682.000	qwen36-27b-dflash-pflash	8192	done
682.000	qwen36-27b-baseline	7510	decode
682.000	qwen36-35b-a3b-dynamic-strix	8192	done
682.000	mistral-small-4-119b-ud-q4km	7436	decode
682.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
682.000	gemma4-e2b-q4km-gemma-bin	8192	done
684.000	qwen36-27b-dflash-pflash	8192	done
684.000	qwen36-27b-baseline	7534	decode
684.000	qwen36-35b-a3b-dynamic-strix	8192	done
684.000	mistral-small-4-119b-ud-q4km	7460	decode
684.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
684.000	gemma4-e2b-q4km-gemma-bin	8192	done
686.000	qwen36-27b-dflash-pflash	8192	done
686.000	qwen36-27b-baseline	7558	decode
686.000	qwen36-35b-a3b-dynamic-strix	8192	done
686.000	mistral-small-4-119b-ud-q4km	7484	decode
686.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
686.000	gemma4-e2b-q4km-gemma-bin	8192	done
688.000	qwen36-27b-dflash-pflash	8192	done
688.000	qwen36-27b-baseline	7582	decode
688.000	qwen36-35b-a3b-dynamic-strix	8192	done
688.000	mistral-small-4-119b-ud-q4km	7508	decode
688.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
688.000	gemma4-e2b-q4km-gemma-bin	8192	done
690.000	qwen36-27b-dflash-pflash	8192	done
690.000	qwen36-27b-baseline	7606	decode
690.000	qwen36-35b-a3b-dynamic-strix	8192	done
690.000	mistral-small-4-119b-ud-q4km	7532	decode
690.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
690.000	gemma4-e2b-q4km-gemma-bin	8192	done
692.000	qwen36-27b-dflash-pflash	8192	done
692.000	qwen36-27b-baseline	7630	decode
692.000	qwen36-35b-a3b-dynamic-strix	8192	done
692.000	mistral-small-4-119b-ud-q4km	7555	decode
692.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
692.000	gemma4-e2b-q4km-gemma-bin	8192	done
694.000	qwen36-27b-dflash-pflash	8192	done
694.000	qwen36-27b-baseline	7654	decode
694.000	qwen36-35b-a3b-dynamic-strix	8192	done
694.000	mistral-small-4-119b-ud-q4km	7579	decode
694.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
694.000	gemma4-e2b-q4km-gemma-bin	8192	done
696.000	qwen36-27b-dflash-pflash	8192	done
696.000	qwen36-27b-baseline	7679	decode
696.000	qwen36-35b-a3b-dynamic-strix	8192	done
696.000	mistral-small-4-119b-ud-q4km	7603	decode
696.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
696.000	gemma4-e2b-q4km-gemma-bin	8192	done
698.000	qwen36-27b-dflash-pflash	8192	done
698.000	qwen36-27b-baseline	7703	decode
698.000	qwen36-35b-a3b-dynamic-strix	8192	done
698.000	mistral-small-4-119b-ud-q4km	7627	decode
698.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
698.000	gemma4-e2b-q4km-gemma-bin	8192	done
700.000	qwen36-27b-dflash-pflash	8192	done
700.000	qwen36-27b-baseline	7727	decode
700.000	qwen36-35b-a3b-dynamic-strix	8192	done
700.000	mistral-small-4-119b-ud-q4km	7651	decode
700.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
700.000	gemma4-e2b-q4km-gemma-bin	8192	done
702.000	qwen36-27b-dflash-pflash	8192	done
702.000	qwen36-27b-baseline	7751	decode
702.000	qwen36-35b-a3b-dynamic-strix	8192	done
702.000	mistral-small-4-119b-ud-q4km	7674	decode
702.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
702.000	gemma4-e2b-q4km-gemma-bin	8192	done
704.000	qwen36-27b-dflash-pflash	8192	done
704.000	qwen36-27b-baseline	7775	decode
704.000	qwen36-35b-a3b-dynamic-strix	8192	done
704.000	mistral-small-4-119b-ud-q4km	7698	decode
704.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
704.000	gemma4-e2b-q4km-gemma-bin	8192	done
706.000	qwen36-27b-dflash-pflash	8192	done
706.000	qwen36-27b-baseline	7799	decode
706.000	qwen36-35b-a3b-dynamic-strix	8192	done
706.000	mistral-small-4-119b-ud-q4km	7722	decode
706.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
706.000	gemma4-e2b-q4km-gemma-bin	8192	done
708.000	qwen36-27b-dflash-pflash	8192	done
708.000	qwen36-27b-baseline	7823	decode
708.000	qwen36-35b-a3b-dynamic-strix	8192	done
708.000	mistral-small-4-119b-ud-q4km	7746	decode
708.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
708.000	gemma4-e2b-q4km-gemma-bin	8192	done
710.000	qwen36-27b-dflash-pflash	8192	done
710.000	qwen36-27b-baseline	7847	decode
710.000	qwen36-35b-a3b-dynamic-strix	8192	done
710.000	mistral-small-4-119b-ud-q4km	7770	decode
710.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
710.000	gemma4-e2b-q4km-gemma-bin	8192	done
712.000	qwen36-27b-dflash-pflash	8192	done
712.000	qwen36-27b-baseline	7871	decode
712.000	qwen36-35b-a3b-dynamic-strix	8192	done
712.000	mistral-small-4-119b-ud-q4km	7794	decode
712.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
712.000	gemma4-e2b-q4km-gemma-bin	8192	done
714.000	qwen36-27b-dflash-pflash	8192	done
714.000	qwen36-27b-baseline	7895	decode
714.000	qwen36-35b-a3b-dynamic-strix	8192	done
714.000	mistral-small-4-119b-ud-q4km	7817	decode
714.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
714.000	gemma4-e2b-q4km-gemma-bin	8192	done
716.000	qwen36-27b-dflash-pflash	8192	done
716.000	qwen36-27b-baseline	7919	decode
716.000	qwen36-35b-a3b-dynamic-strix	8192	done
716.000	mistral-small-4-119b-ud-q4km	7841	decode
716.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
716.000	gemma4-e2b-q4km-gemma-bin	8192	done
718.000	qwen36-27b-dflash-pflash	8192	done
718.000	qwen36-27b-baseline	7943	decode
718.000	qwen36-35b-a3b-dynamic-strix	8192	done
718.000	mistral-small-4-119b-ud-q4km	7865	decode
718.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
718.000	gemma4-e2b-q4km-gemma-bin	8192	done
720.000	qwen36-27b-dflash-pflash	8192	done
720.000	qwen36-27b-baseline	7968	decode
720.000	qwen36-35b-a3b-dynamic-strix	8192	done
720.000	mistral-small-4-119b-ud-q4km	7889	decode
720.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
720.000	gemma4-e2b-q4km-gemma-bin	8192	done
722.000	qwen36-27b-dflash-pflash	8192	done
722.000	qwen36-27b-baseline	7992	decode
722.000	qwen36-35b-a3b-dynamic-strix	8192	done
722.000	mistral-small-4-119b-ud-q4km	7913	decode
722.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
722.000	gemma4-e2b-q4km-gemma-bin	8192	done
724.000	qwen36-27b-dflash-pflash	8192	done
724.000	qwen36-27b-baseline	8016	decode
724.000	qwen36-35b-a3b-dynamic-strix	8192	done
724.000	mistral-small-4-119b-ud-q4km	7936	decode
724.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
724.000	gemma4-e2b-q4km-gemma-bin	8192	done
726.000	qwen36-27b-dflash-pflash	8192	done
726.000	qwen36-27b-baseline	8040	decode
726.000	qwen36-35b-a3b-dynamic-strix	8192	done
726.000	mistral-small-4-119b-ud-q4km	7960	decode
726.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
726.000	gemma4-e2b-q4km-gemma-bin	8192	done
728.000	qwen36-27b-dflash-pflash	8192	done
728.000	qwen36-27b-baseline	8064	decode
728.000	qwen36-35b-a3b-dynamic-strix	8192	done
728.000	mistral-small-4-119b-ud-q4km	7984	decode
728.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
728.000	gemma4-e2b-q4km-gemma-bin	8192	done
730.000	qwen36-27b-dflash-pflash	8192	done
730.000	qwen36-27b-baseline	8088	decode
730.000	qwen36-35b-a3b-dynamic-strix	8192	done
730.000	mistral-small-4-119b-ud-q4km	8008	decode
730.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
730.000	gemma4-e2b-q4km-gemma-bin	8192	done
732.000	qwen36-27b-dflash-pflash	8192	done
732.000	qwen36-27b-baseline	8112	decode
732.000	qwen36-35b-a3b-dynamic-strix	8192	done
732.000	mistral-small-4-119b-ud-q4km	8032	decode
732.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
732.000	gemma4-e2b-q4km-gemma-bin	8192	done
734.000	qwen36-27b-dflash-pflash	8192	done
734.000	qwen36-27b-baseline	8136	decode
734.000	qwen36-35b-a3b-dynamic-strix	8192	done
734.000	mistral-small-4-119b-ud-q4km	8056	decode
734.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
734.000	gemma4-e2b-q4km-gemma-bin	8192	done
736.000	qwen36-27b-dflash-pflash	8192	done
736.000	qwen36-27b-baseline	8160	decode
736.000	qwen36-35b-a3b-dynamic-strix	8192	done
736.000	mistral-small-4-119b-ud-q4km	8079	decode
736.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
736.000	gemma4-e2b-q4km-gemma-bin	8192	done
738.000	qwen36-27b-dflash-pflash	8192	done
738.000	qwen36-27b-baseline	8184	decode
738.000	qwen36-35b-a3b-dynamic-strix	8192	done
738.000	mistral-small-4-119b-ud-q4km	8103	decode
738.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
738.000	gemma4-e2b-q4km-gemma-bin	8192	done
740.000	qwen36-27b-dflash-pflash	8192	done
740.000	qwen36-27b-baseline	8192	done
740.000	qwen36-35b-a3b-dynamic-strix	8192	done
740.000	mistral-small-4-119b-ud-q4km	8127	decode
740.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
740.000	gemma4-e2b-q4km-gemma-bin	8192	done
742.000	qwen36-27b-dflash-pflash	8192	done
742.000	qwen36-27b-baseline	8192	done
742.000	qwen36-35b-a3b-dynamic-strix	8192	done
742.000	mistral-small-4-119b-ud-q4km	8151	decode
742.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
742.000	gemma4-e2b-q4km-gemma-bin	8192	done
744.000	qwen36-27b-dflash-pflash	8192	done
744.000	qwen36-27b-baseline	8192	done
744.000	qwen36-35b-a3b-dynamic-strix	8192	done
744.000	mistral-small-4-119b-ud-q4km	8175	decode
744.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
744.000	gemma4-e2b-q4km-gemma-bin	8192	done
746.000	qwen36-27b-dflash-pflash	8192	done
746.000	qwen36-27b-baseline	8192	done
746.000	qwen36-35b-a3b-dynamic-strix	8192	done
746.000	mistral-small-4-119b-ud-q4km	8192	done
746.000	gemma4-26b-a4b-q4km-gemma-bin	8192	done
746.000	gemma4-e2b-q4km-gemma-bin	8192	done
